分片名称,本地路径,行数,sha256,飞书地址,飞书文件token,上传状态,备注
油烟机_20260516_01.csv,C:\code_20251212\AI\xhs\split_csv\油烟机\20260515\油烟机_20260516_01.csv,200,673a684e2a0276317e620c12298cf034fdb882436b5907d77e754ef614632406,https://my.feishu.cn/sheets/LZl4srlP6hmp2AtqSXVcbcfgn5d,LZl4srlP6hmp2AtqSXVcbcfgn5d,已导入为电子表格,
油烟机_20260516_02.csv,C:\code_20251212\AI\xhs\split_csv\油烟机\20260515\油烟机_20260516_02.csv,200,e5645069acb96fd9b4fba0d868b31380d2b7a29d96fc1d746f03c99dd3d06871,https://my.feishu.cn/sheets/EqoJsgTLVhWsKttSGcucqxVTn8g,EqoJsgTLVhWsKttSGcucqxVTn8g,已导入为电子表格,
油烟机_20260516_03.csv,C:\code_20251212\AI\xhs\split_csv\油烟机\20260515\油烟机_20260516_03.csv,200,c6525ed526605d3d3ae225ce3f73aee9f04a7c2e981e4bde28dd771bc992fbb3,https://my.feishu.cn/sheets/ZDWosx9fYhQDoutYEJrckoFDngg,ZDWosx9fYhQDoutYEJrckoFDngg,已导入为电子表格,
油烟机_20260516_04.csv,C:\code_20251212\AI\xhs\split_csv\油烟机\20260515\油烟机_20260516_04.csv,200,92c90bfeb07ffb08234fca654496339b410a3b79ffec6ac2a093aa4c2f70a871,https://my.feishu.cn/sheets/MxKUsMPDNhWG8AtlhVBcTKWvnhf,MxKUsMPDNhWG8AtlhVBcTKWvnhf,已导入为电子表格,
油烟机_20260516_05.csv,C:\code_20251212\AI\xhs\split_csv\油烟机\20260515\油烟机_20260516_05.csv,200,a6b2acca220ee773b1bf93e3bf87b3bf2543425b52ceecaff6f8799b2e3ea837,https://my.feishu.cn/sheets/YtkFsjZZihhRRHtKPmwcCH29ned,YtkFsjZZihhRRHtKPmwcCH29ned,已导入为电子表格,
油烟机_20260516_06.csv,C:\code_20251212\AI\xhs\split_csv\油烟机\20260515\油烟机_20260516_06.csv,194,1da761d72ecf5a24f58e65d4b00145d5ad8d058b66f19405a3d5c7900f31b4bd,https://my.feishu.cn/sheets/KsLisK4MshV2GDtKw88c07IJnEe,KsLisK4MshV2GDtKw88c07IJnEe,已导入为电子表格,
