行号,笔记标题,主页链接,原笔记地址,失败原因
11,为什么买完烟机才发现有这么多坑啊😭,https://www.xiaohongshu.com/user/profile/657d65ce000000001c019ca7,https://www.xiaohongshu.com/explore/69fc3691000000003701dd6a?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/69fc3691000000003701dd6a?xhsshare=CopyLink&t)"
33,换完烟机才懂，做饭舒服有多重要,https://www.xiaohongshu.com/user/profile/6115e64d000000000101cf2e,https://www.xiaohongshu.com/explore/69fdb5b1000000003701e51e?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/69fdb5b1000000003701e51e?xhsshare=CopyLink&t)"
