行号,笔记标题,主页链接,原笔记地址,失败原因
168,miniso你就宠我吧！！,https://www.xiaohongshu.com/user/profile/691ffdef0000000037004344,https://www.xiaohongshu.com/explore/6a06aa55000000003600371d?xhsshare=CopyLink&type=video,未找到标题匹配卡片
171,北京，阿姨要走了，含泪转,https://www.xiaohongshu.com/user/profile/69f010b40000000002001c01,https://www.xiaohongshu.com/explore/6a0682f00000000035039a88?xhsshare=CopyLink&type=video,笔记卡片 DOM 未就绪
