行号,笔记标题,主页链接,原笔记地址,失败原因
44,打造精致小厨房，油烟机真的很重要！,https://www.xiaohongshu.com/user/profile/682ed63c000000000e01c8a2,https://www.xiaohongshu.com/explore/6a017207000000000803f36c?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a017207000000000803f36c?xhsshare=CopyLink&t)"
67,小预算厨房改造｜这台升降烟机真的没白选,https://www.xiaohongshu.com/user/profile/69562cc50000000037000a7e,https://www.xiaohongshu.com/explore/6a01830b000000003503bc8e?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a01830b000000003503bc8e?xhsshare=CopyLink&t)"
70,换掉旧烟机后厨房高级多了😭,https://www.xiaohongshu.com/user/profile/627e0a150000000021025433,https://www.xiaohongshu.com/explore/6a0179dc0000000035028ffa?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a0179dc0000000035028ffa?xhsshare=CopyLink&t)"
78,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/69c8d994000000003401b604,https://www.xiaohongshu.com/explore/6a016aa7000000003503bd90?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
89,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/69b128480000000033016f90,https://www.xiaohongshu.com/explore/6a018350000000000603681f?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
93,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/6976f719000000002400f9c5,https://www.xiaohongshu.com/explore/6a01d7ba000000003700d5ee?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
96,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/5e37816b000000000100bd90,https://www.xiaohongshu.com/explore/6a016eb70000000008026653?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
99,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/5b2bc2904eacab3a5e860fe0,https://www.xiaohongshu.com/explore/6a0158420000000008001291?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
