行号,笔记标题,主页链接,原笔记地址,失败原因
621,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/67bd1cd4000000000a03efc5,https://www.xiaohongshu.com/explore/6a01c65100000000360012ec?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
622,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/5cf9dd230000000017037162,https://www.xiaohongshu.com/explore/6a00d15a0000000035023ed0?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
627,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/6233f50e0000000021025666,https://www.xiaohongshu.com/explore/6a0111a3000000003603318b?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
629,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/657abdb30000000020034225,https://www.xiaohongshu.com/explore/6a013d8000000000380363f9?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
638,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/5c5eb4290000000011000cf7,https://www.xiaohongshu.com/explore/6a0144c4000000003700daa9?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
642,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/6366024b000000001f01a3a4,https://www.xiaohongshu.com/explore/6a01368700000000360003df?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
647,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/684d1d7b000000001d0174e5,https://www.xiaohongshu.com/explore/6a01b2cb00000000080249f0?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
649,盲目装修一定会后悔！最省时省力装修无痛版,https://www.xiaohongshu.com/user/profile/684fde60000000001d01516f,https://www.xiaohongshu.com/explore/6a01895d000000003502f89a?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
650,买过台式洗碗机的，给我点建议吧,https://www.xiaohongshu.com/user/profile/60c475500000000001005fba,https://www.xiaohongshu.com/explore/6a01a332000000000803340d?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
651,Suwanne找室友啦 zip30024,https://www.xiaohongshu.com/user/profile/5dc562c60000000001009359,https://www.xiaohongshu.com/explore/6a00e6860000000008033447?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
652,小厨房硬塞洗碗机，终于不用饭后刷碗了,https://www.xiaohongshu.com/user/profile/5e4bf84500000000010044b8,https://www.xiaohongshu.com/explore/6a0130a50000000038021885?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
653,余姚家庭闭眼冲！西门子洗碗机特惠来啦,https://www.xiaohongshu.com/user/profile/65062fa20000000016039fe7,https://www.xiaohongshu.com/explore/6a0191b20000000007023d45?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
654,🔥5.23内购会必冲！洗碗机抄底价攻略来了,https://www.xiaohongshu.com/user/profile/66b1874e000000001d031055,https://www.xiaohongshu.com/explore/6a01a4240000000008027a30?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
655,🔔 叮！你的梦中情房已上线,https://www.xiaohongshu.com/user/profile/64ecd1f7000000000100518d,https://www.xiaohongshu.com/explore/6a00c1b800000000360337fd?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
656,选对刮刀，洗碗机才能越用越省心,https://www.xiaohongshu.com/user/profile/5a3a99fa4eacab6d7902d70a,https://www.xiaohongshu.com/explore/6a0169dc000000000802516c?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
657,蒸烤箱怎么选？看这台方太蒸烤箱TS1！,https://www.xiaohongshu.com/user/profile/601a64a8000000000101d98d,https://www.xiaohongshu.com/explore/6a01935f0000000006037bc1?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
658,洗碗机可不可以先租后买呢？,https://www.xiaohongshu.com/user/profile/667f73f600000000070076c2,https://www.xiaohongshu.com/explore/6a015c62000000000702a689?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
659,618洗碗机,https://www.xiaohongshu.com/user/profile/59fc70c0db2e6052bf6302af,https://www.xiaohongshu.com/explore/6a014087000000000702ed72?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
660,节能洗4小时？洗碗机这个模式别乱用,https://www.xiaohongshu.com/user/profile/67d2912b00000000070000f0,https://www.xiaohongshu.com/explore/6a01a6660000000036001a26?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
661,这饭盒让我再也没吃冷外卖年省7200+,https://www.xiaohongshu.com/user/profile/67f60121000000001703df92,https://www.xiaohongshu.com/explore/6a00cb97000000000702664f?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
662,余杭｜🏠已空｜云诵桂月轩｜171平｜全屋地暖,https://www.xiaohongshu.com/user/profile/64d22daf000000000b009542,https://www.xiaohongshu.com/explore/6a01aa540000000008025d90?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
663,我的洗碗机，是新年聚餐的好搭子🥰,https://www.xiaohongshu.com/user/profile/5c6fad720000000011010816,https://www.xiaohongshu.com/explore/6a01f6ef000000000803e0fe?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
664,园区金鸡湖顶级大平层住宅26600,https://www.xiaohongshu.com/user/profile/65ef2557000000000500a7e2,https://www.xiaohongshu.com/explore/6a019423000000003700c378?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
665,这款膳魔师保温焖烧罐居然可以直接丢洗碗,https://www.xiaohongshu.com/user/profile/5e02cc920000000001002a98,https://www.xiaohongshu.com/explore/6a016b1500000000080315ff?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
666,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/65b0d740000000000d03d70d,https://www.xiaohongshu.com/explore/6a01c9db000000003600278a?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
667,静安区嘉里不夜城两房两厅‼️落地窗14000🈷️,https://www.xiaohongshu.com/user/profile/69cf7cbe000000003402ed11,https://www.xiaohongshu.com/explore/6a018a7400000000070116e5?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
668,美的万向洗碗机22张可以入嘛？,https://www.xiaohongshu.com/user/profile/6534ae3100000000040092e6,https://www.xiaohongshu.com/explore/6a017da00000000035026605?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
669,洗碗机真是伟大的发明,https://www.xiaohongshu.com/user/profile/5b9b75850bcc560001640ab7,https://www.xiaohongshu.com/explore/6a01d8ee000000000702ecc0?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
670,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/5d2047260000000016015583,https://www.xiaohongshu.com/explore/6a01f85e00000000380378ba?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
671,是被这些小碗碗美到啦！还有谁没薅呢⁉️⁉️,https://www.xiaohongshu.com/user/profile/681caf68000000000a03c261,https://www.xiaohongshu.com/explore/6a01b99a000000003700e755?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
672,厨房收纳必备！不锈钢盆筛套装,https://www.xiaohongshu.com/user/profile/69157aae000000003100c0c2,https://www.xiaohongshu.com/explore/6a01d6e80000000036018980?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
673,谁懂啊！厨房有它真的躺平了💅,https://www.xiaohongshu.com/user/profile/69f16c330000000002001404,https://www.xiaohongshu.com/explore/6a018fd90000000035021560?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
674,一台设备，就能让洗碗工越来越少？,https://www.xiaohongshu.com/user/profile/645d0dde000000001f033b8b,https://www.xiaohongshu.com/explore/6a0170630000000035039969?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
675,来苏宁“抢空调”,https://www.xiaohongshu.com/user/profile/5fc42d7900000000010070d4,https://www.xiaohongshu.com/explore/6a013435000000003501efb7?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
676,商用洗碗机选购攻略！节能款认准这个品牌,https://www.xiaohongshu.com/user/profile/5ec14d25000000000101de65,https://www.xiaohongshu.com/explore/6a019d4a0000000006031bbe?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
677,解放双手❗美的小西梅S624GT洗碗机太香了,https://www.xiaohongshu.com/user/profile/6371cd80000000001f016d9a,https://www.xiaohongshu.com/explore/6a017e19000000003700c32a?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
678,🍃 被洗碗机的静音惊到了！,https://www.xiaohongshu.com/user/profile/6864dfa9000000001b01a14d,https://www.xiaohongshu.com/explore/6a01c56a0000000007011294?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
679,方太水槽洗碗机02-M1S 这谁顶得住啊！,https://www.xiaohongshu.com/user/profile/6040c76d0000000001000670,https://www.xiaohongshu.com/explore/6a01db4c000000003700eb3a?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
680,静安区大宁新小区大三房两卫带车位1万+,https://www.xiaohongshu.com/user/profile/5b67e3384eacab2058d00fdf,https://www.xiaohongshu.com/explore/6a0160e400000000350333e0?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
681,☁️儿童洗碗机玩具，厨房小能手养成记☁️,https://www.xiaohongshu.com/user/profile/6357def4000000001802eb73,https://www.xiaohongshu.com/explore/6a017658000000003502bcf3?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
682,⚠️装修时没预留插座后悔到哭😭,https://www.xiaohongshu.com/user/profile/5d0dfb3c0000000010019262,https://www.xiaohongshu.com/explore/6a019b0a0000000035032b28?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
683,榕江壹号院（业主置换）自住现代四居✨1.2W,https://www.xiaohongshu.com/user/profile/69048d050000000038019032,https://www.xiaohongshu.com/explore/6a016fea000000003501dab0?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
684,方太h2洗碗机好用吗,https://www.xiaohongshu.com/user/profile/61a742f1000000001000ecea,https://www.xiaohongshu.com/explore/6a01fce5000000003701f7df?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
685,麓湖新出下叠别墅—百平入户花园+私家电梯🛗,https://www.xiaohongshu.com/user/profile/69ba472000000000320347bd,https://www.xiaohongshu.com/explore/6a01a28e0000000008027100?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
686,前滩润璟上叠 180平 四房三卫 带露台 出租,https://www.xiaohongshu.com/user/profile/674c42ce0000000001003de7,https://www.xiaohongshu.com/explore/6a017e3100000000380225f7?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
687,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/64433ca600000000290149fc,https://www.xiaohongshu.com/explore/6a0175d00000000006022b3c?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
688,揭盖洗碗机，不用担心餐具卫生,https://www.xiaohongshu.com/user/profile/66f10abe000000001d031b03,https://www.xiaohongshu.com/explore/6a0187450000000007025ed9?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
689,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/660bee4c000000000b00f315,https://www.xiaohongshu.com/explore/6a0160c400000000060348f0?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
690,栗上洗碗机是目前我家洗碗机最佳选择,https://www.xiaohongshu.com/user/profile/56848feb6a6a6927bb672599,https://www.xiaohongshu.com/explore/6a01f16f0000000008001c6c?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
691,一套餐具，让平凡的三餐都变成小确幸🍽️,https://www.xiaohongshu.com/user/profile/669c54350000000024022132,https://www.xiaohongshu.com/explore/6a019aaf000000000702469b?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
692,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/5fd9c72500000000010035bf,https://www.xiaohongshu.com/explore/6a013958000000000702cbd7?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
693,🍃轻食店春季升级｜沙拉碗+酱汁碟一站式,https://www.xiaohongshu.com/user/profile/6385ae70000000001f01b979,https://www.xiaohongshu.com/explore/6a013cad0000000007012654?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
694,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/687fa17e000000001e039d45,https://www.xiaohongshu.com/explore/6a01640e000000000803f577?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
695,找个会做🌶️辣菜的阿姨,https://www.xiaohongshu.com/user/profile/567cd95e447608122eaacc76,https://www.xiaohongshu.com/explore/6a01441c000000003700d6e7?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
696,又好看又可爱的冰块来啦,https://www.xiaohongshu.com/user/profile/6933023c000000003202531e,https://www.xiaohongshu.com/explore/6a0106920000000038020255?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
697,美的洗碗机up2pro,https://www.xiaohongshu.com/user/profile/6870f6fc000000000d03f55d,https://www.xiaohongshu.com/explore/6a0181da000000003601f181?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
698,🔥耐热直身杯，用着真安心,https://www.xiaohongshu.com/user/profile/68d74e170000000021026757,https://www.xiaohongshu.com/explore/6a01c7d00000000006033f0d?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
699,饭盒界的变形金刚｜一人食收纳党狂喜,https://www.xiaohongshu.com/user/profile/611f2efc0000000001008a9f,https://www.xiaohongshu.com/explore/6a00e878000000000702778a?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
700,宝安西乡兼职,https://www.xiaohongshu.com/user/profile/682de3bf000000000d008438,https://www.xiaohongshu.com/explore/6a014bd100000000080249f1?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
701,卓越睛翠，套四三卫整租,https://www.xiaohongshu.com/user/profile/658424a9000000001d0025fd,https://www.xiaohongshu.com/explore/6a0175e30000000036000216?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
702,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/6277364f00000000210203fc,https://www.xiaohongshu.com/explore/6a013c3a0000000008027bfa?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
703,浦东｜陆家嘴｜菊园,https://www.xiaohongshu.com/user/profile/68745dcf000000001b022a85,https://www.xiaohongshu.com/explore/6a015def000000003701ffaf?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
704,卡萨帝洗碗机科技满满,https://www.xiaohongshu.com/user/profile/68660c3f000000001e007377,https://www.xiaohongshu.com/explore/6a013d4d0000000007012932?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
705,为什么日式料理都爱用这种带棱烤盘⁉️,https://www.xiaohongshu.com/user/profile/644244ac0000000012037fcf,https://www.xiaohongshu.com/explore/6a00d234000000003503b000?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
706,九街一室一厅 押一付一 2k大,https://www.xiaohongshu.com/user/profile/69998cc4000000001c03a861,https://www.xiaohongshu.com/explore/6a0179480000000008031695?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
707,JC Journal 找男室友 🧧,https://www.xiaohongshu.com/user/profile/68a3f27c000000001901a0f6,https://www.xiaohongshu.com/explore/6a01c94c000000000803fbfd?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
708,石家庄租房🏠北国勒泰旁 荣盛首府,https://www.xiaohongshu.com/user/profile/697c87b8000000002102d112,https://www.xiaohongshu.com/explore/6a017d940000000038037120?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
709,日本进口平底锅，一折清了！,https://www.xiaohongshu.com/user/profile/6614f0a7000000000d024949,https://www.xiaohongshu.com/explore/6a01a1390000000035023e53?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
710,不锈钢煎锅｜告别涂层焦虑太香了✨,https://www.xiaohongshu.com/user/profile/69ec5ec80000000002001c01,https://www.xiaohongshu.com/explore/6a017739000000003701fd52?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
711,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/68161014000000000d00930d,https://www.xiaohongshu.com/explore/6a0188920000000007026559?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
712,2025新款！这个纯白骨瓷盘我直接封神☁️,https://www.xiaohongshu.com/user/profile/6870dc24000000001e023872,https://www.xiaohongshu.com/explore/6a0151b30000000035024be0?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
713,悉尼Haymarket市中心公寓｜83情人港,https://www.xiaohongshu.com/user/profile/69faeb7b0000000002001400,https://www.xiaohongshu.com/explore/6a017fe10000000038037db1?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
714,餐具盲盒9.9💰清了！！！老爸说能出一单,https://www.xiaohongshu.com/user/profile/692135180000000032015ff0,https://www.xiaohongshu.com/explore/6a011e64000000003502c10a?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
715,市北中海🏡88平刚需两居室，精装地铁房！🌟,https://www.xiaohongshu.com/user/profile/699357b1000000001d01d948,https://www.xiaohongshu.com/explore/6a014f8e0000000035024083?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
716,26s2 悉尼Mascot 2B1B还带车位 房东直租,https://www.xiaohongshu.com/user/profile/68d626fe000000002202ea58,https://www.xiaohongshu.com/explore/6a01c4ab000000003701c4d1?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
717,急转租万科南站500米扫地机器人电动沙发🔥,https://www.xiaohongshu.com/user/profile/64d19bb3000000000b00b716,https://www.xiaohongshu.com/explore/6a0182090000000035027eab?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
718,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/6797a376000000000700265d,https://www.xiaohongshu.com/explore/6a014bd6000000003700c2cb?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
719,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/5fa8978c00000000010001f7,https://www.xiaohongshu.com/explore/6a017278000000003503a3a1?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
720,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/66582a4e0000000007004df2,https://www.xiaohongshu.com/explore/6a014a400000000038021be8?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
721,自动洗碗机，全方位无死角清洗,https://www.xiaohongshu.com/user/profile/66f10abe000000001d031b03,https://www.xiaohongshu.com/explore/6a01a3e1000000000603012e?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
722,景德镇釉下彩餐具套组：高颜值家居新宠,https://www.xiaohongshu.com/user/profile/5ada09db11be10237df06d96,https://www.xiaohongshu.com/explore/6a01880a000000003503986a?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
723,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/66b06c81000000001d0319f9,https://www.xiaohongshu.com/explore/6a0192d7000000000603228a?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
724,这是什么神仙蒸锅？！？,https://www.xiaohongshu.com/user/profile/69ccb92e0000000033001131,https://www.xiaohongshu.com/explore/6a0192ab000000003501d91d?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
725,华西坝 友谊苑精装套二2200/月实图实价,https://www.xiaohongshu.com/user/profile/60096d7f000000000100bb21,https://www.xiaohongshu.com/explore/6a01eb0f00000000380378ce?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
726,洗碗机,https://www.xiaohongshu.com/user/profile/5ee1ea7f0000000001000f77,https://www.xiaohongshu.com/explore/6a0145e40000000008026b91?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
727,9.9r餐具盲盒✨🔥2-3件必出盘,https://www.xiaohongshu.com/user/profile/65d175c6000000000401e02d,https://www.xiaohongshu.com/explore/6a0125e4000000003701f090?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
728,超细纤维抹布强吸水清洁神器，居家必备！,https://www.xiaohongshu.com/user/profile/69b8000c000000003402ef5f,https://www.xiaohongshu.com/explore/6a013911000000003601f464?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
729,这台洗碗机我用一次夸一次,https://www.xiaohongshu.com/user/profile/651546e10000000023024920,https://www.xiaohongshu.com/explore/6a0193f60000000007026180?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
730,😧精装叠拼｜露台养花、室内躺平的理想生活！,https://www.xiaohongshu.com/user/profile/683c1eec000000001d0147b8,https://www.xiaohongshu.com/explore/6a01a2d40000000006033b24?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
731,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/67ea6b09000000000d0094c4,https://www.xiaohongshu.com/explore/6a0187140000000007025dbc?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
732,洗碗机耗材一篇讲清楚！,https://www.xiaohongshu.com/user/profile/63e9fa520000000026006778,https://www.xiaohongshu.com/explore/6a016813000000003701f180?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
733,为了省钱，结果把洗碗机的喷头给堵了…,https://www.xiaohongshu.com/user/profile/5f72f3860000000001003b06,https://www.xiaohongshu.com/explore/6a0192300000000035029796?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
734,新家入住一年，花两遍钱的地方它来了🫣,https://www.xiaohongshu.com/user/profile/5b0b12ff11be102df2e44a4e,https://www.xiaohongshu.com/explore/6a01dea4000000000702befd?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
735,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/60c1dff3000000000101c53b,https://www.xiaohongshu.com/explore/6a01943800000000380224fc?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
736,洗碗机洗果蔬和海鲜到底是怎么洗的？,https://www.xiaohongshu.com/user/profile/60f619250000000001001606,https://www.xiaohongshu.com/explore/6a0125570000000035031b7c?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
737,牛津好房出租,https://www.xiaohongshu.com/user/profile/616522ef00000000020271f4,https://www.xiaohongshu.com/explore/6a017e320000000008026ed5?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
738,一诺厨房组合装米饭碗家用2026新款高级,https://www.xiaohongshu.com/user/profile/69ba5a5c000000003400b7f5,https://www.xiaohongshu.com/explore/6a01949f0000000035026866?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
739,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/5fa8bd02000000000100539a,https://www.xiaohongshu.com/explore/6a0169c30000000007023aa0?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
740,捡漏🔥墨尔本Liv Munro高层2B2B出 在线蹲,https://www.xiaohongshu.com/user/profile/68ef0b21000000003702b654,https://www.xiaohongshu.com/explore/6a0144340000000006032b7f?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
741,徐汇滨江神仙小窝！房东直租美到尖叫🏙️,https://www.xiaohongshu.com/user/profile/6945076900000000370055a2,https://www.xiaohongshu.com/explore/6a014677000000003502e0af?xhsshare=CopyLink&type=video,"查找失败: Page.wait_for_timeout: Target page, context or browser has been closed"
