行号,笔记标题,主页链接,原笔记地址,失败原因
325,女生找室友,https://www.xiaohongshu.com/user/profile/689aaea400000000280346ae,https://www.xiaohongshu.com/explore/6a00e36a0000000038037f6c?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a00e36a0000000038037f6c?xhsshare=CopyLink&t)"
347,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/685d3262000000001d016a3b,https://www.xiaohongshu.com/explore/6a0139a2000000000803329f?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
369,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/5dd7fcac000000000100470f,https://www.xiaohongshu.com/explore/6a00ad86000000000802671e?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
372,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/64f172330000000002012a04,https://www.xiaohongshu.com/explore/6a018fc50000000038035975?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
379,方太X04-2A怎么样,https://www.xiaohongshu.com/user/profile/5a9c0939e8ac2b175e864b51,https://www.xiaohongshu.com/explore/6a017e5a00000000350269f9?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a017e5a00000000350269f9?xhsshare=CopyLink&t)"
382,笔记暂未设置标题,https://www.xiaohongshu.com/user/profile/66c6d6da000000000b032046,https://www.xiaohongshu.com/explore/6a015dea00000000350211bc?xhsshare=CopyLink&type=video,笔记无标题(不可恢复)
384,万州家政保洁厨房油污 +卫生间除霉一次搞定,https://www.xiaohongshu.com/user/profile/67a0d25c000000000e012ab0,https://www.xiaohongshu.com/explore/6a01a4e90000000007028eae?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a01a4e90000000007028eae?xhsshare=CopyLink&t)"
387,5.16搬｜个人急转租｜黄边无中介费,https://www.xiaohongshu.com/user/profile/5c77f2fb000000001700b311,https://www.xiaohongshu.com/explore/6a01978c000000000803f1f6?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a01978c000000000803f1f6?xhsshare=CopyLink&t)"
400,东旺名苑｜诚意急租｜自住两室 忍痛出租,https://www.xiaohongshu.com/user/profile/6944a89c0000000003010541,https://www.xiaohongshu.com/explore/6a013b97000000003601a28a?xhsshare=CopyLink&type=video,"未找到匹配笔记 (原地址有笔记ID=True, 原地址=https://www.xiaohongshu.com/explore/6a013b97000000003601a28a?xhsshare=CopyLink&t)"
