分片名称,本地路径,行数,sha256,飞书地址,飞书文件token,上传状态,备注
蒸烤_20260516_01.csv,C:\code_20251212\AI\xhs\split_csv\蒸烤\20260515\蒸烤_20260516_01.csv,37,4eead61f6aa4d2868019709d6e2c096451622c6b321a9afe75859ab5a6e80e54,https://my.feishu.cn/sheets/XYZCsRtURhCNRItxccBck9hongb,XYZCsRtURhCNRItxccBck9hongb,已导入为电子表格,
